Age;Attrition;BusinessVoyage;Tarif_ journalier;Departement;Distance_travail;Formation;Formation-detail;Matricule;Satisfaction_environnement;Genre;tarif_horaire;Investissement_travail;Niveau_managerial;Poste;Satisfaction_travail;Statut_marital;Salaire_mensuel;tarif-mensuel;Nb_entreprises_travaillees;Heures_sup;%_augmentation_salariale;Note_performance;Satisfaction_relations;Contrat_horaire;Annees_dans_vie_pro;Formation_annee_precedente;Equilibre_vie_pro_perso;annee_anciennete;annee_poste_actuel;annees_depuis_promotion;annee_avec_manager_actuel
32;Non;Voyage_rarement;371;Ventes;19;3;Sciences;1739;4;Homme;80;1;3;Sales Executive;3;Marié;9610;3840;3;No;13;3;3;80;10;2;1;4;3;0;2
40;Non;Voyage_rarement;611;Ventes;7;4;Medecine;1740;2;Homme;88;3;5;Manager;2;célibataire;19833;4349;1;No;14;3;2;80;21;3;2;21;8;12;8
45;Non;Voyage_rarement;176;RH;4;3;Sciences;1744;3;Femme;56;1;3;Human Resources;3;Marié;9756;6595;4;No;21;4;3;80;9;2;4;5;0;0;3
30;Non;Voyage_fréquemment;1312;R&D;2;4;Diplome technique;1745;4;Femme;78;2;1;Research Scientist;1;célibataire;4968;26427;0;No;16;3;4;80;10;2;3;9;7;0;7
24;Non;Voyage_fréquemment;897;RH;10;3;Medecine;1746;1;Homme;59;3;1;Human Resources;4;Marié;2145;2097;0;No;14;3;4;80;3;2;3;2;2;2;1
30;Oui;Voyage_fréquemment;600;RH;8;3;RH;1747;3;Femme;66;2;1;Human Resources;4;Divorcé;2180;9732;6;No;11;3;3;80;6;0;2;4;2;1;2
31;Non;Voyage_rarement;1003;Ventes;5;3;Diplome technique;1749;1;Homme;51;3;2;Sales Executive;3;Marié;8346;20943;1;No;19;3;3;80;6;3;3;5;2;0;2
27;Non;Voyage_rarement;1054;R&D;8;3;Medecine;1751;3;Femme;67;3;1;Research Scientist;4;célibataire;3445;6152;1;No;11;3;3;80;6;5;2;6;2;1;4
29;Oui;Voyage_rarement;428;Ventes;9;3;Marketing;1752;2;Femme;52;1;1;Sales Representative;2;célibataire;2760;14630;1;No;13;3;3;80;2;3;3;2;2;2;2
29;Non;Voyage_fréquemment;461;R&D;1;3;Sciences;1753;4;Homme;70;4;2;Healthcare Representative;3;célibataire;6294;23060;8;Yes;12;3;4;80;10;5;4;3;2;0;2
30;Non;Voyage_rarement;979;Ventes;15;2;Marketing;1754;3;Homme;94;2;3;Sales Executive;1;Divorcé;7140;3088;2;No;11;3;1;80;12;2;3;7;7;1;7
34;Non;Voyage_rarement;181;R&D;2;4;Medecine;1755;4;Homme;97;4;1;Research Scientist;4;Marié;2932;5586;0;Yes;14;3;1;80;6;3;3;5;0;1;2
33;Non;Voyage-pas;1283;Ventes;2;3;Marketing;1756;4;Femme;62;3;2;Sales Executive;2;célibataire;5147;10697;8;No;15;3;4;80;13;2;2;11;7;1;7
49;Non;Voyage_rarement;1313;Ventes;11;4;Marketing;1757;4;Femme;80;3;2;Sales Executive;4;célibataire;4507;8191;3;No;12;3;3;80;8;1;4;5;1;0;4
33;Oui;Voyage_rarement;211;Ventes;16;3;Sciences;1758;1;Femme;74;3;3;Sales Executive;1;célibataire;8564;10092;2;Yes;20;4;3;80;11;2;2;0;0;0;0
38;Non;Voyage_fréquemment;594;R&D;2;2;Medecine;1760;3;Femme;75;2;1;Laboratory Technician;2;Marié;2468;15963;4;No;14;3;2;80;9;4;2;6;1;0;5
31;Oui;Voyage_rarement;1079;Ventes;16;4;Marketing;1761;1;Homme;70;3;3;Sales Executive;3;Marié;8161;19002;2;No;13;3;1;80;10;2;3;1;0;0;0
29;Non;Voyage_rarement;590;R&D;4;3;Diplome technique;1762;4;Femme;91;2;1;Research Scientist;1;Divorcé;2109;10007;1;No;13;3;3;80;1;2;3;1;0;0;0
30;Non;Voyage_rarement;305;R&D;16;3;Sciences;1763;3;Homme;58;4;2;Healthcare Representative;3;Marié;5294;9128;3;No;16;3;3;80;10;3;3;7;0;1;7
32;Non;Voyage-pas;953;R&D;5;4;Diplome technique;1764;2;Homme;65;3;1;Research Scientist;2;célibataire;2718;17674;2;No;14;3;2;80;12;3;3;7;7;0;7
38;Non;Voyage_rarement;833;R&D;18;3;Medecine;1766;2;Homme;60;1;2;Healthcare Representative;4;Marié;5811;24539;3;Yes;16;3;3;80;15;2;3;1;0;1;0
43;Oui;Voyage_fréquemment;807;R&D;17;3;Diplome technique;1767;3;Homme;38;2;1;Research Scientist;3;Marié;2437;15587;9;Yes;16;3;4;80;6;4;3;1;0;0;0
42;Non;Voyage_rarement;855;R&D;12;3;Medecine;1768;2;Homme;57;3;1;Laboratory Technician;2;Divorcé;2766;8952;8;No;22;4;2;80;7;6;2;5;3;0;4
55;Non;Voyage_rarement;478;R&D;2;3;Medecine;1770;3;Homme;60;2;5;Research Director;1;Marié;19038;19805;8;No;12;3;2;80;34;2;3;1;0;0;0
33;Non;Voyage-pas;775;R&D;4;3;Diplome technique;1771;4;Homme;90;3;2;Research Scientist;2;Divorcé;3055;6194;5;No;15;3;4;80;11;2;2;9;8;1;7
41;Non;Voyage_rarement;548;R&D;9;4;Sciences;1772;3;Homme;94;3;1;Laboratory Technician;1;Divorcé;2289;20520;1;No;20;4;2;80;5;2;3;5;3;0;4
34;Non;Voyage-pas;1375;Ventes;10;3;Sciences;1774;4;Homme;87;3;2;Sales Executive;3;Divorcé;4001;12313;1;Yes;14;3;3;80;15;3;3;15;14;0;7
53;Non;Voyage-pas;661;R&D;1;4;Medecine;1775;1;Femme;60;2;4;Manufacturing Director;3;Marié;12965;22308;4;Yes;20;4;4;80;27;2;2;3;2;0;2
43;Non;Voyage_rarement;244;RH;2;3;Sciences;1778;2;Homme;97;3;1;Human Resources;4;célibataire;3539;5033;0;No;13;3;2;80;10;5;3;9;7;1;8
34;Non;Voyage_rarement;511;Ventes;3;2;Sciences;1779;4;Femme;32;1;2;Sales Executive;4;célibataire;6029;25353;5;No;12;3;1;80;6;3;3;2;2;2;2
21;Oui;Voyage_rarement;337;Ventes;7;1;Marketing;1780;2;Homme;31;3;1;Sales Representative;2;célibataire;2679;4567;1;No;13;3;2;80;1;3;3;1;0;1;0
38;Non;Voyage_rarement;1153;R&D;6;2;Autres;1782;4;Femme;40;2;1;Laboratory Technician;3;Marié;3702;16376;1;No;11;3;2;80;5;3;3;5;4;0;4
22;Oui;Voyage_rarement;1294;R&D;8;1;Medecine;1783;3;Femme;79;3;1;Laboratory Technician;1;Marié;2398;15999;1;Yes;17;3;3;80;1;6;3;1;0;0;0
31;Non;Voyage_rarement;196;Ventes;29;4;Marketing;1784;1;Femme;91;2;2;Sales Executive;4;Marié;5468;13402;1;No;14;3;1;80;13;3;3;12;7;5;7
51;Non;Voyage_rarement;942;R&D;3;3;Diplome technique;1786;1;Femme;53;3;3;Manager;3;Marié;13116;22984;2;No;11;3;4;80;15;2;3;2;2;2;2
37;Non;Voyage_rarement;589;Ventes;9;2;Marketing;1787;2;Homme;46;2;2;Sales Executive;2;Marié;4189;8800;1;No;14;3;1;80;5;2;3;5;2;0;3
46;Non;Voyage_rarement;734;R&D;2;4;Medecine;1789;3;Homme;46;3;5;Research Director;4;Divorcé;19328;14218;7;Yes;17;3;3;80;24;3;3;2;1;2;2
36;Non;Voyage_rarement;1383;R&D;10;3;Sciences;1790;4;Homme;90;3;3;Healthcare Representative;1;Marié;8321;25949;7;Yes;13;3;4;80;15;1;3;12;8;5;7
44;Oui;Voyage_fréquemment;429;R&D;1;2;Medecine;1792;3;Homme;99;3;1;Research Scientist;2;Divorcé;2342;11092;1;Yes;12;3;3;80;6;2;2;5;3;2;3
37;Non;Voyage_rarement;1239;RH;8;2;Autres;1794;3;Homme;89;3;2;Human Resources;2;Divorcé;4071;12832;2;No;13;3;3;80;19;4;2;10;0;4;7
35;Oui;Voyage_rarement;303;Ventes;27;3;Sciences;1797;3;Homme;84;3;2;Sales Executive;4;célibataire;5813;13492;1;Yes;18;3;4;80;10;2;3;10;7;7;7
33;Non;Voyage_rarement;867;R&D;8;4;Sciences;1798;4;Homme;90;4;1;Research Scientist;1;Marié;3143;6076;6;No;19;3;2;80;14;1;3;10;8;7;6
28;Non;Voyage_rarement;1181;R&D;1;3;Sciences;1799;3;Homme;82;3;1;Research Scientist;4;Marié;2044;5531;1;No;11;3;3;80;5;6;4;5;3;0;3
39;Non;Voyage_rarement;1253;R&D;10;1;Medecine;1800;3;Homme;65;3;3;Research Director;3;célibataire;13464;7914;7;No;21;4;3;80;9;3;3;4;3;2;2
46;Non;Voyage-pas;849;Ventes;26;2;Sciences;1801;2;Homme;98;2;2;Sales Executive;2;célibataire;7991;25166;8;No;15;3;3;80;6;3;3;2;2;2;2
40;Non;Voyage_rarement;616;R&D;2;2;Sciences;1802;3;Femme;99;3;1;Laboratory Technician;1;Marié;3377;25605;4;No;17;3;4;80;7;5;2;4;3;0;2
42;Non;Voyage_rarement;1128;R&D;13;3;Medecine;1803;2;Homme;95;4;2;Healthcare Representative;1;Marié;5538;5696;5;No;18;3;3;80;10;2;2;0;0;0;0
35;Non;Voyage-pas;1180;R&D;2;2;Medecine;1804;2;Homme;90;3;2;Manufacturing Director;4;Divorcé;5762;24442;2;No;14;3;3;80;15;6;3;7;7;1;7
38;Non;Voyage-pas;1336;RH;2;3;RH;1805;1;Homme;100;3;1;Human Resources;2;Divorcé;2592;7129;5;No;13;3;4;80;13;3;3;11;10;3;8
34;Oui;Voyage_fréquemment;234;R&D;9;4;Sciences;1807;4;Homme;93;3;2;Laboratory Technician;1;Marié;5346;6208;4;No;17;3;3;80;11;3;2;7;1;0;7
37;Oui;Voyage_rarement;370;R&D;10;4;Medecine;1809;4;Homme;58;3;2;Manufacturing Director;1;célibataire;4213;4992;1;No;15;3;2;80;10;4;1;10;3;0;8
39;Non;Voyage_fréquemment;766;Ventes;20;3;Sciences;1812;3;Homme;83;3;2;Sales Executive;4;Divorcé;4127;19188;2;No;18;3;4;80;7;6;3;2;1;2;2
43;Non;Voyage-pas;343;R&D;9;3;Sciences;1813;1;Homme;52;3;1;Research Scientist;3;célibataire;2438;24978;4;No;13;3;3;80;7;2;2;3;2;1;2
41;Non;Voyage_rarement;447;R&D;5;3;Sciences;1814;2;Homme;85;4;2;Healthcare Representative;2;célibataire;6870;15530;3;No;12;3;1;80;11;3;1;3;2;1;2
41;Non;Voyage_rarement;796;Ventes;4;1;Marketing;1815;3;Femme;81;3;3;Sales Executive;3;Divorcé;10447;26458;0;Yes;13;3;4;80;23;3;4;22;14;13;5
30;Non;Voyage_rarement;1092;R&D;10;3;Medecine;1816;1;Femme;64;3;3;Manufacturing Director;3;célibataire;9667;2739;9;No;14;3;2;80;9;3;3;7;7;0;2
26;Oui;Voyage_rarement;920;RH;20;2;Medecine;1818;4;Femme;69;3;1;Human Resources;2;Marié;2148;6889;0;Yes;11;3;3;80;6;3;3;5;1;1;4
46;Oui;Voyage_rarement;261;R&D;21;2;Medecine;1821;4;Femme;66;3;2;Healthcare Representative;2;Marié;8926;10842;4;No;22;4;4;80;13;2;4;9;7;3;7
40;Non;Voyage_rarement;1194;R&D;1;3;Sciences;1822;3;Femme;52;3;2;Healthcare Representative;4;Divorcé;6513;9060;4;No;17;3;4;80;12;3;3;5;3;0;3
34;Non;Voyage_rarement;810;Ventes;8;2;Diplome technique;1823;2;Homme;92;4;2;Sales Executive;3;Marié;6799;22128;1;No;21;4;3;80;10;5;3;10;8;4;8
58;Non;Voyage-pas;350;Ventes;2;3;Medecine;1824;2;Homme;52;3;4;Manager;2;Divorcé;16291;22577;4;No;22;4;4;80;37;0;2;16;9;14;14
35;Non;Voyage_rarement;185;R&D;23;4;Medecine;1826;2;Homme;91;1;1;Laboratory Technician;3;Marié;2705;9696;0;No;16;3;2;80;6;2;4;5;4;0;3
47;Non;Voyage_rarement;1001;R&D;4;3;Sciences;1827;3;Femme;92;2;3;Manufacturing Director;2;Divorcé;10333;19271;8;Yes;12;3;3;80;28;4;3;22;11;14;10
40;Non;Voyage_rarement;750;R&D;12;3;Sciences;1829;2;Femme;47;3;2;Healthcare Representative;1;Divorcé;4448;10748;2;No;12;3;2;80;15;3;3;7;4;7;7
54;Non;Voyage_rarement;431;R&D;7;4;Medecine;1830;4;Femme;68;3;2;Research Scientist;4;Marié;6854;15696;4;No;15;3;2;80;14;2;2;7;1;1;7
31;Non;Voyage_fréquemment;1125;Ventes;7;4;Marketing;1833;1;Femme;68;3;3;Sales Executive;1;Marié;9637;8277;2;No;14;3;4;80;9;3;3;3;2;2;2
28;Non;Voyage_rarement;1217;R&D;1;3;Medecine;1834;3;Femme;67;3;1;Research Scientist;1;Marié;3591;12719;1;No;25;4;3;80;3;3;3;3;2;1;2
38;Non;Voyage_rarement;723;Ventes;2;4;Marketing;1835;2;Femme;77;1;2;Sales Representative;4;Marié;5405;4244;2;Yes;20;4;1;80;20;4;2;4;2;0;3
26;Non;Voyage_rarement;572;Ventes;10;3;Medecine;1836;3;Homme;46;3;2;Sales Executive;4;célibataire;4684;9125;1;No;13;3;1;80;5;4;3;5;3;1;2
58;Non;Voyage_fréquemment;1216;R&D;15;4;Sciences;1837;1;Homme;87;3;4;Research Director;3;Marié;15787;21624;2;Yes;14;3;2;80;23;3;3;2;2;2;2
18;Non;Voyage-pas;1431;R&D;14;3;Medecine;1839;2;Femme;33;3;1;Research Scientist;3;célibataire;1514;8018;1;No;16;3;3;80;0;4;1;0;0;0;0
31;Oui;Voyage_rarement;359;RH;18;5;RH;1842;4;Homme;89;4;1;Human Resources;1;Marié;2956;21495;0;No;17;3;3;80;2;4;3;1;0;0;0
29;Oui;Voyage_rarement;350;RH;13;3;RH;1844;1;Homme;56;2;1;Human Resources;1;Divorcé;2335;3157;4;Yes;15;3;4;80;4;3;3;2;2;2;0
45;Non;Voyage-pas;589;Ventes;2;4;Sciences;1845;3;Femme;67;3;2;Sales Executive;3;Marié;5154;19665;4;No;22;4;2;80;10;3;4;8;7;5;7
36;Non;Voyage_rarement;430;R&D;2;4;Autres;1847;4;Femme;73;3;2;Research Scientist;2;Marié;6962;19573;4;Yes;22;4;4;80;15;2;3;1;0;0;0
43;Non;Voyage_fréquemment;1422;Ventes;2;4;Sciences;1849;1;Homme;92;3;2;Sales Executive;4;Marié;5675;19246;1;No;20;4;3;80;7;5;3;7;7;7;7
27;Non;Voyage_fréquemment;1297;R&D;5;2;Sciences;1850;4;Femme;53;3;1;Laboratory Technician;4;célibataire;2379;19826;0;Yes;14;3;3;80;6;3;2;5;4;0;2
29;Non;Voyage_fréquemment;574;R&D;20;1;Medecine;1852;4;Homme;40;3;1;Laboratory Technician;4;Marié;3812;7003;1;No;13;3;2;80;11;3;4;11;8;3;10
32;Non;Voyage_fréquemment;1318;Ventes;10;4;Marketing;1853;4;Homme;79;3;2;Sales Executive;4;célibataire;4648;26075;8;No;13;3;3;80;4;2;4;0;0;0;0
42;Non;Voyage-pas;355;R&D;10;4;Diplome technique;1854;3;Homme;38;3;1;Research Scientist;3;Marié;2936;6161;3;No;22;4;2;80;10;1;2;6;3;3;3
47;Non;Voyage_rarement;207;R&D;9;4;Sciences;1856;2;Femme;64;3;1;Laboratory Technician;3;célibataire;2105;5411;4;No;12;3;3;80;7;2;3;2;2;2;0
46;Non;Voyage_rarement;706;R&D;2;2;Sciences;1857;4;Homme;82;3;3;Manufacturing Director;4;Divorcé;8578;19989;3;No;14;3;3;80;12;4;2;9;8;4;7
28;Non;Voyage-pas;280;RH;1;2;Sciences;1858;3;Homme;43;3;1;Human Resources;4;Divorcé;2706;10494;1;No;15;3;2;80;3;2;3;3;2;2;2
29;Non;Voyage_rarement;726;R&D;29;1;Sciences;1859;4;Homme;93;1;2;Healthcare Representative;3;Divorcé;6384;21143;8;No;17;3;4;80;11;3;3;7;0;1;6
42;Non;Voyage_rarement;1142;R&D;8;3;Sciences;1860;4;Homme;81;3;1;Laboratory Technician;3;célibataire;3968;13624;4;No;13;3;4;80;8;3;3;0;0;0;0
32;Oui;Voyage_rarement;414;Ventes;2;4;Marketing;1862;3;Homme;82;2;2;Sales Executive;2;célibataire;9907;26186;7;Yes;12;3;3;80;7;3;2;2;2;2;2
46;Non;Voyage_rarement;1319;Ventes;3;3;Diplome technique;1863;1;Femme;45;4;4;Sales Executive;1;Divorcé;13225;7739;2;No;12;3;4;80;25;5;3;19;17;2;8
27;Non;Voyage_rarement;728;Ventes;23;1;Medecine;1864;2;Femme;36;2;2;Sales Representative;3;Marié;3540;7018;1;No;21;4;4;80;9;5;3;9;8;5;8
29;Non;Voyage_rarement;352;RH;6;1;Medecine;1865;4;Homme;87;2;1;Human Resources;2;Marié;2804;15434;1;No;11;3;4;80;1;3;3;1;0;0;0
43;Non;Voyage_rarement;823;R&D;6;3;Medecine;1866;1;Femme;81;2;5;Manager;3;Marié;19392;22539;7;No;13;3;4;80;21;2;3;16;12;6;14
48;Non;Voyage_rarement;1224;R&D;10;3;Sciences;1867;4;Homme;91;2;5;Research Director;2;Marié;19665;13583;4;No;12;3;4;80;29;3;3;22;10;12;9
29;Oui;Voyage_fréquemment;459;R&D;24;2;Sciences;1868;4;Homme;73;2;1;Research Scientist;4;célibataire;2439;14753;1;Yes;24;4;2;80;1;3;2;1;0;1;0
46;Oui;Voyage_rarement;1254;Ventes;10;3;Sciences;1869;3;Femme;64;3;3;Sales Executive;2;Marié;7314;14011;5;No;21;4;3;80;14;2;3;8;7;0;7
27;Non;Voyage_fréquemment;1131;R&D;15;3;Sciences;1870;4;Femme;77;2;1;Research Scientist;1;Marié;4774;23844;0;No;19;3;4;80;8;2;2;7;6;7;3
39;Non;Voyage_rarement;835;R&D;19;4;Autres;1871;4;Homme;41;3;2;Research Scientist;4;Divorcé;3902;5141;8;No;14;3;2;80;7;2;3;2;2;2;2
55;Non;Voyage_rarement;836;R&D;2;4;Diplome technique;1873;2;Homme;98;2;1;Research Scientist;4;Marié;2662;7975;8;No;20;4;2;80;19;2;4;5;2;0;4
28;Non;Voyage_rarement;1172;Ventes;3;3;Medecine;1875;2;Femme;78;3;1;Sales Representative;2;Marié;2856;3692;1;No;19;3;4;80;1;3;3;1;0;0;0
30;Oui;Voyage_rarement;945;Ventes;9;3;Medecine;1876;2;Homme;89;3;1;Sales Representative;4;célibataire;1081;16019;1;No;13;3;3;80;1;3;2;1;0;0;0
22;Oui;Voyage_rarement;391;R&D;7;1;Sciences;1878;4;Homme;75;3;1;Research Scientist;2;célibataire;2472;26092;1;Yes;23;4;1;80;1;2;3;1;0;0;0
36;Non;Voyage_rarement;1266;Ventes;10;4;Diplome technique;1880;2;Femme;63;2;2;Sales Executive;3;Marié;5673;6060;1;Yes;13;3;1;80;10;4;3;10;9;1;7
31;Non;Voyage_rarement;311;R&D;20;3;Sciences;1881;2;Homme;89;3;2;Laboratory Technician;3;Divorcé;4197;18624;1;No;11;3;1;80;10;2;3;10;8;0;2
34;Non;Voyage_rarement;1480;Ventes;4;3;Sciences;1882;3;Homme;64;3;3;Sales Executive;4;Marié;9713;24444;2;Yes;13;3;4;80;9;3;3;5;3;1;0
29;Non;Voyage_rarement;592;R&D;7;3;Sciences;1883;4;Homme;59;3;1;Laboratory Technician;1;célibataire;2062;19384;3;No;14;3;2;80;11;2;3;3;2;1;2
37;Non;Voyage_rarement;783;R&D;7;4;Medecine;1885;4;Homme;78;3;2;Research Scientist;1;Marié;4284;13588;5;Yes;22;4;3;80;16;2;3;5;3;0;4
35;Non;Voyage_rarement;219;R&D;16;2;Autres;1886;4;Femme;44;2;2;Manufacturing Director;2;Marié;4788;25388;0;Yes;11;3;4;80;4;2;3;3;2;0;2
45;Non;Voyage_rarement;556;R&D;25;2;Sciences;1888;2;Femme;93;2;2;Manufacturing Director;4;Marié;5906;23888;0;No;13;3;4;80;10;2;2;9;8;3;8
36;Non;Voyage_fréquemment;1213;RH;2;1;RH;1890;2;Homme;94;2;2;Human Resources;4;célibataire;3886;4223;1;No;21;4;4;80;10;2;2;10;1;0;8
40;Non;Voyage_rarement;1137;R&D;1;4;Sciences;1892;1;Homme;98;3;4;Manager;1;Divorcé;16823;18991;2;No;11;3;1;80;22;3;3;19;7;11;16
26;Non;Voyage_rarement;482;R&D;1;2;Sciences;1893;2;Femme;90;2;1;Research Scientist;3;Marié;2933;14908;1;Yes;13;3;3;80;1;3;2;1;0;1;0
27;Non;Voyage_rarement;511;Ventes;2;2;Medecine;1898;1;Femme;89;4;2;Sales Executive;3;célibataire;6500;26997;0;No;14;3;2;80;9;5;2;8;7;0;7
48;Non;Voyage_fréquemment;117;R&D;22;3;Medecine;1900;4;Femme;58;3;4;Manager;4;Divorcé;17174;2437;3;No;11;3;2;80;24;3;3;22;17;4;7
44;Non;Voyage_rarement;170;R&D;1;4;Sciences;1903;2;Homme;78;4;2;Healthcare Representative;1;Marié;5033;9364;2;No;15;3;4;80;10;5;3;2;0;2;2
34;Oui;Voyage-pas;967;R&D;16;4;Diplome technique;1905;4;Homme;85;1;1;Research Scientist;1;Marié;2307;14460;1;Yes;23;4;2;80;5;2;3;5;2;3;0
56;Oui;Voyage_rarement;1162;R&D;24;2;Sciences;1907;1;Homme;97;3;1;Laboratory Technician;4;célibataire;2587;10261;1;No;16;3;4;80;5;3;3;4;2;1;0
36;Non;Voyage_rarement;335;Ventes;17;2;Marketing;1908;3;Homme;33;2;2;Sales Executive;2;Marié;5507;16822;2;No;16;3;3;80;12;1;1;4;2;1;3
41;Non;Voyage_rarement;337;Ventes;8;3;Marketing;1909;3;Femme;54;3;2;Sales Executive;2;Marié;4393;26841;5;No;21;4;3;80;14;3;3;5;4;1;4
42;Non;Voyage_rarement;1396;R&D;6;3;Medecine;1911;3;Homme;83;3;3;Research Director;1;Marié;13348;14842;9;No;13;3;2;80;18;3;4;13;7;5;7
31;Non;Voyage_rarement;1079;Ventes;10;2;Medecine;1912;3;Femme;86;3;2;Sales Executive;4;Divorcé;6583;20115;2;Yes;11;3;4;80;8;2;3;5;2;1;4
34;Non;Voyage_rarement;735;Ventes;3;1;Medecine;1915;4;Femme;75;2;2;Sales Executive;4;Marié;8103;16495;3;Yes;12;3;3;80;9;3;2;4;2;0;1
31;Non;Voyage_rarement;471;R&D;4;3;Medecine;1916;1;Femme;62;4;1;Laboratory Technician;3;Divorcé;3978;16031;8;No;12;3;2;80;4;0;2;2;2;2;2
26;Non;Voyage_fréquemment;1096;R&D;6;3;Autres;1918;3;Homme;61;4;1;Laboratory Technician;4;Marié;2544;7102;0;No;18;3;1;80;8;3;3;7;7;7;7
45;Non;Voyage_fréquemment;1297;R&D;1;4;Medecine;1922;2;Homme;44;3;2;Healthcare Representative;3;célibataire;5399;14511;4;No;12;3;3;80;12;3;3;4;2;0;3
33;Non;Voyage_rarement;217;Ventes;10;4;Marketing;1924;2;Homme;43;3;2;Sales Executive;3;célibataire;5487;10410;1;No;14;3;2;80;10;2;2;10;4;0;9
28;Non;Voyage_fréquemment;783;Ventes;1;2;Sciences;1927;3;Homme;42;2;2;Sales Executive;4;Marié;6834;19255;1;Yes;12;3;3;80;7;2;3;7;7;0;7
29;Oui;Voyage_fréquemment;746;Ventes;24;3;Diplome technique;1928;3;Homme;45;4;1;Sales Representative;1;célibataire;1091;10642;1;No;17;3;4;80;1;3;3;1;0;0;0
39;Non;Voyage-pas;1251;Ventes;21;4;Sciences;1929;1;Femme;32;1;2;Sales Executive;3;Marié;5736;3987;6;No;19;3;3;80;10;1;3;3;2;1;2
27;Non;Voyage_rarement;1354;R&D;2;4;Diplome technique;1931;2;Homme;41;3;1;Research Scientist;2;Marié;2226;6073;1;No;11;3;3;80;6;3;2;5;3;1;2
34;Non;Voyage_fréquemment;735;R&D;22;4;Autres;1932;3;Homme;86;2;2;Research Scientist;4;Marié;5747;26496;1;Yes;15;3;2;80;16;3;3;15;10;6;11
28;Oui;Voyage_rarement;1475;Ventes;13;2;Marketing;1933;4;Femme;84;3;2;Sales Executive;3;célibataire;9854;23352;3;Yes;11;3;4;80;6;0;3;2;0;2;2
47;Non;Voyage-pas;1169;R&D;14;4;Diplome technique;1934;3;Homme;64;3;2;Research Scientist;2;Marié;5467;2125;8;No;18;3;3;80;16;4;4;8;7;1;7
56;Non;Voyage_rarement;1443;Ventes;11;5;Marketing;1935;4;Femme;89;2;2;Sales Executive;1;Marié;5380;20328;4;No;16;3;3;80;6;3;3;0;0;0;0
39;Non;Voyage_rarement;867;R&D;9;2;Medecine;1936;1;Homme;87;3;2;Manufacturing Director;1;Marié;5151;12315;1;No;25;4;4;80;10;3;3;10;0;7;9
38;Non;Voyage_fréquemment;1394;R&D;8;3;Medecine;1937;4;Femme;58;2;2;Research Scientist;2;Divorcé;2133;18115;1;Yes;16;3;3;80;20;3;3;20;11;0;7
58;Non;Voyage_rarement;605;Ventes;21;3;Sciences;1938;4;Femme;72;3;4;Manager;4;Marié;17875;11761;4;Yes;13;3;3;80;29;2;2;1;0;0;0
32;Oui;Voyage_fréquemment;238;R&D;5;2;Sciences;1939;1;Femme;47;4;1;Research Scientist;3;célibataire;2432;15318;3;Yes;14;3;1;80;8;2;3;4;1;0;3
38;Non;Voyage_rarement;1206;R&D;9;2;Sciences;1940;2;Homme;71;3;1;Research Scientist;4;Divorcé;4771;14293;2;No;19;3;4;80;10;0;4;5;2;0;3
49;Non;Voyage_fréquemment;1064;R&D;2;1;Sciences;1941;2;Homme;42;3;5;Research Director;4;Marié;19161;13738;3;No;15;3;4;80;28;3;3;5;4;4;3
42;Non;Voyage_rarement;419;Ventes;12;4;Marketing;1943;2;Homme;77;3;2;Sales Executive;4;Divorcé;5087;2900;3;Yes;12;3;3;80;14;4;3;0;0;0;0
27;Oui;Voyage_fréquemment;1337;RH;22;3;RH;1944;1;Femme;58;2;1;Human Resources;2;Marié;2863;19555;1;No;12;3;1;80;1;2;3;1;0;0;0
35;Non;Voyage_rarement;682;Ventes;18;4;Medecine;1945;2;Homme;71;3;2;Sales Executive;1;Marié;5561;15975;0;No;16;3;4;80;6;2;1;5;3;0;4
28;Non;Voyage-pas;1103;R&D;16;3;Medecine;1947;3;Homme;49;3;1;Research Scientist;3;célibataire;2144;2122;1;No;14;3;3;80;5;3;2;5;3;1;4
31;Non;Voyage-pas;976;R&D;3;2;Medecine;1948;3;Homme;48;3;1;Research Scientist;1;Divorcé;3065;3995;1;Yes;13;3;4;80;4;3;4;4;2;2;3
36;Non;Voyage-pas;1351;R&D;9;4;Sciences;1949;1;Homme;66;4;1;Laboratory Technician;2;Marié;2810;9238;1;No;22;4;2;80;5;3;3;5;4;0;2
34;Non;Voyage_rarement;937;Ventes;1;3;Marketing;1950;1;Homme;32;3;3;Sales Executive;4;célibataire;9888;6770;1;No;21;4;1;80;14;3;2;14;8;2;1
34;Non;Voyage_rarement;1239;Ventes;13;4;Medecine;1951;4;Homme;39;3;3;Sales Executive;3;Divorcé;8628;22914;1;No;18;3;3;80;9;2;2;8;7;1;1
26;Non;Voyage_rarement;157;R&D;1;3;Medecine;1952;3;Homme;95;3;1;Laboratory Technician;1;célibataire;2867;20006;0;No;13;3;4;80;8;6;2;7;7;7;6
29;Non;Voyage_rarement;136;R&D;1;3;Sciences;1954;1;Homme;89;3;2;Healthcare Representative;1;Marié;5373;6225;0;No;12;3;1;80;6;5;2;5;3;0;2
32;Non;Voyage-pas;1146;R&D;15;4;Medecine;1955;3;Femme;34;3;2;Healthcare Representative;4;Divorcé;6667;16542;5;No;18;3;2;80;9;6;3;5;1;1;2
31;Non;Voyage_fréquemment;1125;R&D;1;3;Sciences;1956;4;Homme;48;1;2;Research Scientist;1;Marié;5003;5771;1;No;21;4;2;80;10;6;3;10;8;8;7
